epoch,total_loss,regression_loss,classification_loss,validation_total_loss,validation_regression_loss,validation_classification_loss,validation_SM_0_rmse,validation_SM_0_mae,validation_SM_0_me,validation_SM_0_r2,validation_SM_20_rmse,validation_SM_20_mae,validation_SM_20_me,validation_SM_20_r2,validation_accuracy,validation_macro_f1,validation_macro_precision,validation_macro_recall,mean_regression_RMSE,is_best_regression
11,1.89199699325995,0.049868116578595204,1.8421288891272112,1.957547128200531,0.052423005446325985,1.9051241040229798,24.16811186287686,19.335602648117963,4.18762400076051,0.33286223479017507,23.92997580226201,19.228136804173975,3.6994316512944376,0.3437751055404724,0.23875432525951557,0.2183915979997189,0.23178847133258898,0.23585241218228678,24.049043832569435,False
12,1.9107423424720764,0.0521564358337359,1.8585859212008389,2.0228230714797975,0.039790411852300166,1.9830326318740845,21.377623808496022,16.158729830208948,-0.8972860222044288,0.47802591502678726,20.534936116709765,15.633423580121004,-1.9754173212191637,0.5167688799790642,0.27335640138408307,0.24487332662286826,0.24513432194283258,0.26040776776559915,20.956279962602892,True
13,1.8698205812410875,0.04912213998084718,1.8206984292377124,1.8930514454841614,0.0456073896959424,1.8474440574645996,20.693692992823824,16.075595968734845,1.1934508147124188,0.5108905156000247,20.5835594484779,15.739353540446931,-0.11242136988260341,0.5144777479667785,0.2560553633217993,0.23322281154755103,0.23556942438681952,0.24801418628324687,20.638626220650863,True
14,1.8662400272759525,0.046648870814930306,1.8195911645889282,2.0694255232810974,0.054265933483839034,2.0151596069335938,21.28519589929402,17.033923342153688,2.0978966963744905,0.48252975307858825,21.677773455646992,17.236094346095946,4.141809978287113,0.46148534135801755,0.21107266435986158,0.17212199663116126,0.18583128794429105,0.17913146718623735,21.481484677470505,False
15,1.8500688130205327,0.04797049167312004,1.8020983175797896,1.9204092860221862,0.0393145240843296,1.881094741821289,20.553243256943457,16.253009497294375,0.5470031440051781,0.5175072347816836,19.695589735946275,15.821441564592936,0.22617929122027228,0.5554647944218347,0.2560553633217993,0.24375031337945902,0.25524184513859105,0.24923908775784098,20.124416496444866,True
16,1.831006646156311,0.04872204210947861,1.782284606586803,2.013610577583313,0.04046696536242962,1.9731436133384705,21.54781433200077,17.219895036162804,1.5487514482649964,0.4696818017391279,20.65542455516917,16.248667302428643,1.5811365009591654,0.5110815404835676,0.23529411764705882,0.22260747788336924,0.2337911520993546,0.2205693185182263,21.10161944358497,False
17,1.8314037052067844,0.04689403860406442,1.7845096642320806,1.9885701060295105,0.04763691760599613,1.9409331917762755,21.46814708126788,17.005753673896656,0.4290763086101176,0.473595970487076,19.285769645712367,15.263482588385216,-0.92124623782082,0.5737718460967458,0.23529411764705882,0.216688593122449,0.21817528711770925,0.21995746554673395,20.376958363490125,False
18,1.8005749420686201,0.04507099511101842,1.7555039497939022,1.957234525680542,0.04551495928317308,1.91171954870224,20.774144571880313,16.48009933237386,2.5659129520601054,0.5070800675743365,21.522314009251993,16.887342459602753,1.5028130158421078,0.4691814275992723,0.25951557093425603,0.24313603562766845,0.247026000315474,0.25755197356405446,21.148229290566153,False
19,1.8430174020203678,0.04648862343112176,1.796528775583614,1.9571342706680297,0.03824240155518055,1.9188918709754943,20.50877074000723,16.14507495655733,-0.060981215902678285,0.5195929837471949,19.998213610853362,15.998047000396623,-0.47550357171820934,0.5416992280620189,0.23529411764705882,0.21758207356077844,0.21735895513435294,0.23140018452036962,20.253492175430296,False
20,1.8017443770712072,0.04429481017657302,1.7574495673179626,1.9256834626197814,0.03667671196162701,1.889006757736206,20.475492576530705,15.971306761243351,4.771776651428645,0.5211507653299026,18.244484002861704,14.064711927955125,0.22714015191814066,0.6185555039168433,0.2698961937716263,0.24560250996030816,0.25559010781405,0.25570297241242257,19.359988289696204,True
21,1.7665237919850783,0.04225503433157097,1.724268764257431,1.8714664936065675,0.038878696784377095,1.8325878143310548,20.112211810059186,15.953555153315454,2.0800944430605353,0.537991730388091,20.183479151028912,15.165737714940702,-1.2565061462379243,0.5331684025622666,0.2768166089965398,0.2723953784375124,0.27706220106482904,0.2811258794427572,20.14784548054405,False
22,1.753107631748373,0.042045668360184536,1.7110619626261971,1.997203493118286,0.041212579049170014,1.9559909224510192,20.97792932167344,16.35294244776135,0.4386228698347679,0.49736200225184124,20.037737062535246,15.272816705868731,1.0390456787030178,0.5398859133135132,0.2629757785467128,0.23999139897097926,0.24571592138750925,0.2582001586721657,20.507833192104343,False
23,1.7699045457623221,0.04113201090050014,1.728772534565492,1.8828248381614685,0.04000766072422266,1.8428171873092651,19.367883513793295,15.318904711713428,1.1866940627048586,0.5715556601005458,19.896987418080062,15.996581123774439,2.809119105751539,0.5463271043769908,0.2837370242214533,0.2688455378553147,0.27333096926713946,0.273223986514037,19.63243546593668,False
24,1.7331162149255925,0.041470320598984305,1.6916458904743195,1.9528423428535462,0.03914686325006187,1.91369549036026,21.063490256271056,16.871053299689375,3.780062899870031,0.4932535052645417,20.2038519923017,16.037358092601735,3.2425038327807787,0.532225504073623,0.2422145328719723,0.22541052705409498,0.22812898623497002,0.23575505534897984,20.63367112428638,False
25,1.7300834249366412,0.03896570739082315,1.6911177174611525,1.846754789352417,0.03149230536073446,1.815262508392334,18.140574938508724,14.386598545787244,-3.022420013652128,0.6241347500829849,18.34605169593519,14.21855073816636,-3.0174442872044125,0.6142966520071648,0.24567474048442905,0.2298061776110516,0.24778137702622827,0.24037131666138095,18.243313317221958,True
26,1.7303264682943171,0.04254454213448546,1.6877819164232775,1.8315420150756836,0.035636497847735885,1.7959055304527283,18.32779656749323,14.295625709744886,2.012968621039473,0.616336404608342,18.60183695347574,13.952312573429623,0.7288241947398466,0.6034665307603515,0.2629757785467128,0.23801005323403954,0.24980998957148975,0.24914721711652943,18.464816760484485,False
27,1.6546477485786786,0.03643590618263592,1.6182118437506936,1.7902813315391541,0.03096910146996379,1.7593122363090514,18.2313525236898,14.266929132303153,0.15884620425610393,0.6203635895253109,18.36009465559097,14.013874812934638,-2.201222093047568,0.6137059538407131,0.24567474048442905,0.2148126367192818,0.2214380900207306,0.24280586259573916,18.295723589640385,False
28,1.7293031865900212,0.038299435770816424,1.691003747961738,1.7925276041030884,0.030570290237665176,1.761957323551178,17.990967708948798,14.083357154291805,1.1064588157363417,0.6303087862041078,17.96161404299278,13.847199667696309,2.0411537988788115,0.6302919534265937,0.2629757785467128,0.24494186266992837,0.25018049652848084,0.2550934270181146,17.97629087597079,True
29,1.6535365256396206,0.03517721206034449,1.618359311060472,1.7860568165779114,0.030794804729521275,1.7552620053291321,18.827278636283943,14.969330646381247,0.14974714171102715,0.5951397107447768,18.019638135309705,14.052982746111068,-1.1160392596234912,0.6278994486622196,0.25951557093425603,0.2482786652614239,0.25761933335280507,0.2660793490232117,18.423458385796824,False
30,1.6879416270689531,0.03877360873262991,1.6491680226542733,1.8222058296203614,0.028721470152959228,1.793484365940094,17.74548709282017,13.636376658112946,-1.1759280993451708,0.6403285792664866,17.845111483977302,13.729580171380489,-2.0910829078779916,0.6350723976448471,0.25259515570934254,0.22074234573556847,0.2381742235355681,0.24175568150583387,17.795299288398738,True
31,1.6927252899516712,0.03885269998996095,1.6538726010105826,1.8433667421340942,0.034178306628018615,1.809188449382782,18.1958497941025,13.895580909656406,-1.3250380560601047,0.6218407158682986,18.585216894886774,14.075847039998196,1.8057030295005718,0.6041747904191396,0.314878892733564,0.287685197224238,0.28899604240707505,0.30792995246896554,18.390533344494635,False
32,1.6164521900090305,0.03421715888279406,1.582235030152581,1.7995139896869659,0.030798601265996695,1.768715399503708,18.75018155424845,14.640066790539501,-1.032298626165489,0.5984487006753227,17.67183534072456,13.437016998607808,-0.9988316202658682,0.6421248892973918,0.2837370242214533,0.26543102228471727,0.2922490690313272,0.2772980086992216,18.211008447486506,False
33,1.6224915222688154,0.03779539635235613,1.584696122191169,1.900497317314148,0.03678115475922823,1.8637161731719971,19.895858788567097,15.856698782386252,-0.7920674621852624,0.5478781867469676,19.639891720268047,15.565514566164115,-0.3789503615620227,0.5579754802782848,0.29411764705882354,0.290217653255882,0.3201290621143562,0.2965498598483993,19.76787525441757,False
34,1.6349898143248125,0.03682458269494501,1.5981652303175493,1.788522207736969,0.030628939112648367,1.7578932464122772,18.376539504585814,13.50371097610896,0.7880105130812701,0.6142929775092056,18.2728486664486,14.173305607172033,1.6271298715400035,0.6173685199090363,0.2906574394463668,0.2763964530372691,0.29571454460173974,0.28435653376605996,18.32469408551721,False
35,1.589010777798566,0.034349505408582365,1.5546612631190906,1.7902336537837982,0.029145918507128953,1.7610877394676208,17.98590463224706,13.999654666259627,-1.5950004900821766,0.6305168363347268,17.849556108866036,13.746164667565106,-1.7158846632419573,0.6348905923034288,0.24567474048442905,0.21901447582234326,0.23234290119524098,0.23643677581155412,17.917730370556548,False
36,1.5969497561454773,0.032981556078249756,1.5639682087031277,1.7654102146625519,0.031594857046911784,1.7338153779506684,18.55851754422404,13.673490224412568,0.35628937808700084,0.6066160429701706,18.847708709398947,14.019731928320493,0.48233632067908055,0.5929148078319368,0.28719723183391005,0.2652012954718924,0.27418555834515085,0.26990098614283725,18.703113126811495,False
37,1.6636499925093218,0.034512471026656305,1.6291375241496346,1.7322549879550935,0.0321095310151577,1.7001454472541808,19.31810006493225,14.678595907547894,1.4634141179517066,0.5737553866886356,18.351453860948325,13.693309964605682,-1.6927928190330321,0.6140694707107135,0.27335640138408307,0.23961392381993735,0.24473695735717338,0.25252026121991716,18.83477696294029,False
38,1.6115951565178959,0.033148678823966875,1.5784464803608982,1.8290294051170348,0.03207894386723638,1.7969504594802856,18.254987380357168,13.534349964564234,0.4331797085006344,0.6193786414099578,18.394442752517154,13.770783190908729,1.1514167645398308,0.612259242707399,0.2698961937716263,0.23458588552912768,0.24127137776252278,0.26155160928665716,18.32471506643716,False
39,1.5573129193349318,0.03261911225589839,1.524693806063045,1.815169668197632,0.0308174897916615,1.784352171421051,18.455571317129106,14.402237247018252,-2.982633622047398,0.6109682302860621,18.15275738304203,14.09507386824664,-1.0299192217394555,0.6223813900603214,0.3079584775086505,0.27333253519072687,0.2931492288781291,0.2970164490330688,18.304164350085568,False
40,1.581092894077301,0.03226705411957069,1.5488258410583844,1.729626715183258,0.034187106601893905,1.695439612865448,17.698790733567844,13.428819072494045,-2.596072335762961,0.6422190033199358,18.047632849015773,13.69571936006777,-3.121902697639069,0.6267423843569506,0.2975778546712803,0.28196985599262636,0.2899962790346596,0.29110006434338254,17.87321179129181,False
41,1.557769463820891,0.03229281556030566,1.5254766507582231,1.7072054207324983,0.029868562798947097,1.677336847782135,17.908515856670572,13.734301240592679,-1.9663693750193374,0.6336895801229765,18.056759083067874,13.721962720877572,-1.2257767548610594,0.6263647949339839,0.328719723183391,0.29748195127489274,0.30109012650202577,0.31255943292528493,17.982637469869225,False
42,1.5738084614276886,0.03153741177679463,1.5422710505398838,1.7612976014614106,0.0298818105366081,1.7314158082008362,17.6894796944489,13.226838321421798,-1.5777278705451727,0.6425953495497008,18.2971081990127,13.718985080822117,-0.5518116160041321,0.616351861494681,0.3044982698961938,0.2831253430127632,0.30496374781049707,0.29969254453130584,17.9932939467308,False
43,1.5681082579222592,0.032375608634373006,1.5357326512986964,1.7125939965248107,0.02931508608162403,1.6832789182662964,18.03640732750144,13.670989319939927,0.07818066001350904,0.6284389766332628,17.487814724805535,13.31850966945239,-0.03528309198399316,0.6495393438373244,0.3217993079584775,0.30404716939441456,0.30881750799662516,0.3210787166165003,17.762111026153487,True
44,1.5249881581826643,0.031426690857518806,1.4935614683411338,1.7771423578262329,0.035722706187516454,1.7414196610450745,19.095140183799284,14.319771131017216,0.6946882281748894,0.5835376139381675,19.19402930636361,14.143854321080509,0.45458663788633774,0.5778172446920444,0.31141868512110726,0.28270794162651025,0.3023923136075569,0.311212657204058,19.144584745081445,False
45,1.5470285144719211,0.03197339052249762,1.5150551281192086,1.7129489541053773,0.03068712931126356,1.6822618007659913,18.065657447967066,13.653023431045375,-1.3426891660195321,0.6272328586825748,17.943760029697728,13.278621795680696,-0.37194314382480503,0.6310265746859197,0.29411764705882354,0.26128619363892686,0.26982848673066057,0.2764211412543237,18.0047087388324,False
46,1.5495514896782963,0.03104265258562836,1.5185088406909595,1.8128353953361511,0.033868927601724864,1.778966474533081,17.750422555658048,13.403081448432896,-1.2957546686218684,0.6401284842476636,18.390439411201644,13.543126580005698,-2.5845605215399323,0.612427999075672,0.2768166089965398,0.23347522076542154,0.24185580167607817,0.26677042641500914,18.070430983429844,False
47,1.5496893362565474,0.03207497082819993,1.5176143564961173,1.770437979698181,0.03139336016029119,1.7390446186065673,18.62422366196561,14.136942662169776,2.1463536721199854,0.603825573390176,18.38688330838752,14.280534090880291,1.9188479519220372,0.6125778718001633,0.30103806228373703,0.2654605251948926,0.25882905037636494,0.29138390074326803,18.505553485176563,False
48,1.488686740398407,0.028730285713787784,1.4599564590237357,1.8209112763404847,0.033644875045865774,1.7872663974761962,18.87891760128442,14.308658660901871,0.9898115887361414,0.5929157847380861,18.659218945316013,14.26315659387714,1.6085049454316136,0.6010163452916458,0.28027681660899656,0.24818334822639293,0.2616360546088314,0.26795694901168127,18.769068273300217,False
49,1.5394722521305084,0.032467709981243716,1.5070045482028613,1.7094109058380127,0.03187345024198294,1.677537477016449,18.524819129068145,13.545852675982413,1.1871921331412238,0.6080433531438912,18.824839528252724,14.027911831763376,-0.8485189808281235,0.5939020956876984,0.3494809688581315,0.31855429960220905,0.3270594046078418,0.3274297132524885,18.674829328660437,False
50,1.4717981679873033,0.03043819566003301,1.4413599778305402,1.7125978350639344,0.03115626350045204,1.681441593170166,17.977065705254812,13.579990708704226,-4.757183743183176,0.6308799020020198,18.056678866990065,13.771785463841317,-3.872576154227075,0.6263681146309429,0.314878892733564,0.29254106548114234,0.2991119753195305,0.3023156473271152,18.01687228612244,False
51,1.495361097834327,0.029345141660252757,1.466015953909267,1.7770239591598511,0.03484933818690479,1.7421746134757996,19.312659290554002,14.918394239303563,-2.0221014340443593,0.573995449032854,19.78146645975982,14.71626765422755,-1.5700824161714335,0.5515798177937334,0.328719723183391,0.3103540372670808,0.34594230955043,0.3152763746036457,19.54706287515691,False
52,1.4939999742941423,0.029584927632558076,1.464415049011057,1.692219078540802,0.026653087930753827,1.6655660033226014,16.642785826230238,12.575761201059942,-1.2928153107323037,0.6836395900384262,17.41608487847731,13.31743623311132,-3.1692634585819444,0.652408419714456,0.31833910034602075,0.286785219838554,0.29479428174250466,0.29729103981844385,17.029435352353772,True
53,1.4503850097006017,0.028454007813706994,1.4219309985637665,1.7750954270362853,0.029125828575342894,1.7459695935249329,17.654716039843347,13.323084804426015,-2.1665289092641387,0.6439987241467333,17.78538258758744,13.292996358706464,-1.2163462473859423,0.637511188274491,0.314878892733564,0.27756404681101915,0.3111902173950802,0.29733834955693095,17.720049313715393,False
54,1.4542297016490588,0.029391350605609743,1.424838355996392,1.7908551692962646,0.030836030934005977,1.7600191235542297,18.020855231753846,13.529365857167228,-2.539572330494653,0.6290794657501355,18.051009508249795,13.752843225084787,-4.857497689014488,0.626602700478155,0.33217993079584773,0.31673918503060194,0.3626621494051459,0.3225580399260133,18.03593237000182,False
55,1.4406359764662655,0.028304005147550593,1.4123319739645177,1.7482667803764342,0.03009809139184654,1.7181686878204345,18.457756572309926,13.40128325921029,0.019098953392266402,0.6108760972378635,17.586701406683925,12.712849904096663,-0.3452771988707018,0.6455647049645419,0.35986159169550175,0.3472042127054127,0.41400848025593173,0.35234023048569313,18.022228989496924,False
56,1.3975505097345873,0.026046854189851067,1.3715036511421204,1.8373136162757873,0.03137432876974344,1.8059393048286438,18.272814647532456,13.546307019296401,0.6015044941621668,0.6186348718594692,18.03299657360533,13.392355009861884,-1.7140289145976202,0.6273475480450005,0.328719723183391,0.31773788043029777,0.34695895989620246,0.33353595364920297,18.152905610568894,False
57,1.3654194663871417,0.025804923931983383,1.3396145444024692,1.7807932019233703,0.03100416762754321,1.749789011478424,18.49793666768773,13.86545672713679,-0.5397641708281626,0.6091801107112342,18.333051292386866,13.505194925519422,-0.5784683565779953,0.6148430935671527,0.34256055363321797,0.3100734907534962,0.3184305851724715,0.3275050709359384,18.415493980037297,False
58,1.371381694620306,0.026291638549247928,1.3450900560075587,1.7424375891685486,0.03154739439487457,1.7108901977539062,18.821002782409796,13.904807643494392,0.7862077782310829,0.5954095766753258,18.4394361951007,13.61173297624687,0.862673995404095,0.6103600682404177,0.3217993079584775,0.31348732662052364,0.33169759588237846,0.32901013223619696,18.630219488755248,False
59,1.4014030017636039,0.02693895896134729,1.3744640431620858,1.6934002995491029,0.028769776585977524,1.6646305084228517,17.99243574762116,13.189023234852458,0.6036152204427752,0.6302484511348536,17.60458541959321,13.237627478206859,1.6680041580464189,0.6448434840615953,0.32525951557093424,0.30080826445149134,0.31011716933592404,0.3181920879496617,17.798510583607182,False
60,1.415479595010931,0.02753822566856715,1.387941374020143,1.767909789085388,0.028133354941383006,1.7397764444351196,17.594883308912408,12.799452755277956,0.9810475709116583,0.6464076481094521,17.36664878896585,13.086247990288124,0.8130081846639772,0.6543789177401441,0.31141868512110726,0.30660469740115714,0.308377403521805,0.32841026119197253,17.48076604893913,False
