source_scope,source,split_type,seed,train_count,val_count,test_count,sample_identifiers_available,reproducible,checkpoint_linked,fine_tuned_soilnet,genuine_heldout,notes
LEGACY_GITHUB,pp_SoiNet_orginal_vicREG-mu=27.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,pp_SoiNet_orginal_vicREG-mu=30.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,pp_SoiNet_orginal_vicREG-mu=33.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,pp_SoiNet_orginal_vicREG-mu=40.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,pp_SoiNet_orginal_vicREG-mu=80.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,pp_SoiNet_orginal_vicREG_mu=20.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,VicReg_SoiNet_optimized_mu_20.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,Vicreg_soiNet_tinyImagenet_mu=20.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,Vicreg_soiNet_tinyImagenet_mu=23.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,Vicreg_soiNet_tinyImagenet_mu=25.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,Vicreg_soiNet_tinyImagenet_mu=27.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,Vicreg_soiNet_tinyImagenet_mu=30.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
LEGACY_GITHUB,Vicreg_soiNet_tinyImagenet_mu=33.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Experiment 2 VicReg/Code/.ipynb_checkpoints/SoilNet_fine_tune-checkpoint.py,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Experiment 2 VicReg/Code/.ipynb_checkpoints/SoilNet_orginal_VicReg-checkpoint.py,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Experiment 2 VicReg/Code/SoilNet_fine_tune.py,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Experiment 2 VicReg/Code/SoilNet_orginal_VicReg.py,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Experiment 2 VicReg/Code/SoilNet_pretrained_ImageNet_VicReg.py,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Experiment 3 SOTA/Code/Fine_tune_SOTA.py,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Experiment 4 Classifier/Code/Classifier_reg_cls_out.py,RANDOM_ROW_HOLDOUT,42,1645,0,412,NO_PERSISTED_SAMPLE_IDS,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Experiment 4 Classifier/Code/Classifier_x_concat.py,RANDOM_ROW_HOLDOUT,42,1645,0,412,NO_PERSISTED_SAMPLE_IDS,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_mu=20-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_20.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_mu=23-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_23.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_mu=25-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_25.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_mu=27-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_27.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_mu=30-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_30.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_mu=33-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_33.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_TinyImageNet_mu=20-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_20.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_TinyImageNet_mu=23-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_20.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_TinyImageNet_mu=25-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_25.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_TinyImageNet_mu=27-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_27.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_TinyImageNet_mu=30-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_30.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/.ipynb_checkpoints/Finetune_VicReg_TinyImageNet_mu=33-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_33.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_mu=20.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_20.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_mu=23.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_23.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_mu=25.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_25.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_mu=27.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_27.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_mu=30.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_30.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_mu=33.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_mu_33.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_TinyImageNet_mu=20.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_20.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_TinyImageNet_mu=23.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_23.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_TinyImageNet_mu=25.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_25.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_TinyImageNet_mu=27.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_27.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_TinyImageNet_mu=30.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_30.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/finetune_update/Finetune_VicReg_TinyImageNet_mu=33.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,Best_finetuned_VicReg_TinyImageNet_mu_33.pth,True,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Pretrain_VicReg_New/.ipynb_checkpoints/VicReg_SoiNet_ImageNet_optimized-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Pretrain_VicReg_New/.ipynb_checkpoints/VicReg_SoiNet_optimized_mu_20-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Pretrain_VicReg_New/.ipynb_checkpoints/VicReg_SoiNet_optimized_mu_23-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Pretrain_VicReg_New/.ipynb_checkpoints/VicReg_SoiNet_optimized_mu_25-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Pretrain_VicReg_New/.ipynb_checkpoints/VicReg_SoiNet_optimized_mu_27-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
DATA_ROOT,Soil_Labeled_Data/soilNet_di chuyen tu o C/Pretrain_VicReg_New/.ipynb_checkpoints/VicReg_SoiNet_optimized_mu_30-checkpoint.ipynb,NO_HELDOUT_ALL_ROWS,MISSING,2057,0,0,labels.csv rows referenced but consumed manifest not saved,NO,NONE,False,False,A row-level split in a downstream classifier does not make an encoder trained on all labeled rows held out.
